SampleID	OutlierCount	Direction	Cutoff	Cohort	NumGenes
samp559	7	Over	3	DGNControl	11450
samp560	4	Over	3	DGNControl	11450
samp561	13	Over	3	DGNControl	11450
samp562	25	Over	3	DGNControl	11450
samp563	34	Over	3	DGNControl	11450
samp564	12	Over	3	DGNControl	11450
samp565	48	Over	3	DGNControl	11450
samp566	6	Over	3	DGNControl	11450
samp567	8	Over	3	DGNControl	11450
samp568	9	Over	3	DGNControl	11450
samp569	31	Over	3	DGNControl	11450
samp570	19	Over	3	DGNControl	11450
samp571	15	Over	3	DGNControl	11450
samp572	6	Over	3	DGNControl	11450
samp573	17	Over	3	DGNControl	11450
samp574	32	Over	3	DGNControl	11450
samp575	38	Over	3	DGNControl	11450
samp576	7	Over	3	DGNControl	11450
samp577	39	Over	3	DGNControl	11450
samp578	34	Over	3	DGNControl	11450
samp579	15	Over	3	DGNControl	11450
samp580	39	Over	3	DGNControl	11450
samp581	31	Over	3	DGNControl	11450
samp582	9	Over	3	DGNControl	11450
samp583	7	Over	3	DGNControl	11450
samp584	111	Over	3	DGNControl	11450
samp585	59	Over	3	DGNControl	11450
samp586	13	Over	3	DGNControl	11450
samp587	20	Over	3	DGNControl	11450
samp588	12	Over	3	DGNControl	11450
samp589	22	Over	3	DGNControl	11450
samp590	50	Over	3	DGNControl	11450
samp591	45	Over	3	DGNControl	11450
samp592	8	Over	3	DGNControl	11450
samp593	29	Over	3	DGNControl	11450
samp594	25	Over	3	DGNControl	11450
samp595	9	Over	3	DGNControl	11450
samp596	6	Over	3	DGNControl	11450
samp597	36	Over	3	DGNControl	11450
samp598	37	Over	3	DGNControl	11450
samp599	4	Over	3	DGNControl	11450
samp600	22	Over	3	DGNControl	11450
samp601	15	Over	3	DGNControl	11450
samp602	13	Over	3	DGNControl	11450
samp603	27	Over	3	DGNControl	11450
samp604	25	Over	3	DGNControl	11450
samp605	14	Over	3	DGNControl	11450
samp606	8	Over	3	DGNControl	11450
samp607	13	Over	3	DGNControl	11450
samp608	5	Over	3	DGNControl	11450
samp609	10	Over	3	DGNControl	11450
samp610	15	Over	3	DGNControl	11450
samp611	18	Over	3	DGNControl	11450
samp612	11	Over	3	DGNControl	11450
samp613	12	Over	3	DGNControl	11450
samp614	32	Over	3	DGNControl	11450
samp615	28	Over	3	DGNControl	11450
samp616	17	Over	3	DGNControl	11450
samp617	9	Over	3	DGNControl	11450
samp618	21	Over	3	DGNControl	11450
samp619	9	Over	3	DGNControl	11450
samp620	37	Over	3	DGNControl	11450
samp621	71	Over	3	DGNControl	11450
samp622	25	Over	3	DGNControl	11450
samp623	23	Over	3	DGNControl	11450
samp624	60	Over	3	DGNControl	11450
samp625	63	Over	3	DGNControl	11450
samp626	11	Over	3	DGNControl	11450
samp627	5	Over	3	DGNControl	11450
samp628	37	Over	3	DGNControl	11450
samp629	18	Over	3	DGNControl	11450
samp630	108	Over	3	DGNControl	11450
samp631	48	Over	3	DGNControl	11450
samp632	10	Over	3	DGNControl	11450
samp633	18	Over	3	DGNControl	11450
samp634	11	Over	3	DGNControl	11450
samp635	18	Over	3	DGNControl	11450
samp636	4	Over	3	DGNControl	11450
samp637	26	Over	3	DGNControl	11450
samp638	14	Over	3	DGNControl	11450
samp639	7	Over	3	DGNControl	11450
samp640	19	Over	3	DGNControl	11450
samp641	8	Over	3	DGNControl	11450
samp642	13	Over	3	DGNControl	11450
samp643	7	Over	3	DGNControl	11450
samp644	11	Over	3	DGNControl	11450
samp645	7	Over	3	DGNControl	11450
samp646	8	Over	3	DGNControl	11450
samp647	2	Over	3	DGNControl	11450
samp648	10	Over	3	DGNControl	11450
samp649	16	Over	3	DGNControl	11450
samp650	41	Over	3	DGNControl	11450
samp651	30	Over	3	DGNControl	11450
samp652	10	Over	3	DGNControl	11450
samp653	14	Over	3	DGNControl	11450
samp654	13	Over	3	DGNControl	11450
samp655	40	Over	3	DGNControl	11450
samp656	23	Over	3	DGNControl	11450
samp657	23	Over	3	DGNControl	11450
samp658	6	Over	3	DGNControl	11450
samp659	12	Over	3	DGNControl	11450
samp660	22	Over	3	DGNControl	11450
samp661	11	Over	3	DGNControl	11450
samp662	8	Over	3	DGNControl	11450
samp663	37	Over	3	DGNControl	11450
samp664	28	Over	3	DGNControl	11450
samp665	7	Over	3	DGNControl	11450
samp666	24	Over	3	DGNControl	11450
samp667	33	Over	3	DGNControl	11450
samp668	66	Over	3	DGNControl	11450
samp669	29	Over	3	DGNControl	11450
samp670	10	Over	3	DGNControl	11450
samp671	32	Over	3	DGNControl	11450
samp672	15	Over	3	DGNControl	11450
samp673	23	Over	3	DGNControl	11450
samp674	16	Over	3	DGNControl	11450
samp675	10	Over	3	DGNControl	11450
samp676	28	Over	3	DGNControl	11450
samp677	27	Over	3	DGNControl	11450
samp678	23	Over	3	DGNControl	11450
samp679	35	Over	3	DGNControl	11450
samp680	16	Over	3	DGNControl	11450
samp681	5	Over	3	DGNControl	11450
samp682	7	Over	3	DGNControl	11450
samp683	38	Over	3	DGNControl	11450
samp684	85	Over	3	DGNControl	11450
samp685	9	Over	3	DGNControl	11450
samp686	20	Over	3	DGNControl	11450
samp687	31	Over	3	DGNControl	11450
samp688	6	Over	3	DGNControl	11450
samp689	5	Over	3	DGNControl	11450
samp690	20	Over	3	DGNControl	11450
samp691	9	Over	3	DGNControl	11450
samp692	7	Over	3	DGNControl	11450
samp693	10	Over	3	DGNControl	11450
samp694	20	Over	3	DGNControl	11450
samp695	25	Over	3	DGNControl	11450
samp696	94	Over	3	DGNControl	11450
samp697	12	Over	3	DGNControl	11450
samp698	17	Over	3	DGNControl	11450
samp699	7	Over	3	DGNControl	11450
samp700	12	Over	3	DGNControl	11450
samp701	6	Over	3	DGNControl	11450
samp702	77	Over	3	DGNControl	11450
samp703	72	Over	3	DGNControl	11450
samp704	216	Over	3	DGNControl	11450
samp705	35	Over	3	DGNControl	11450
samp706	83	Over	3	DGNControl	11450
samp707	17	Over	3	DGNControl	11450
samp708	37	Over	3	DGNControl	11450
samp709	85	Over	3	DGNControl	11450
samp710	5	Over	3	DGNControl	11450
samp711	16	Over	3	DGNControl	11450
samp712	29	Over	3	DGNControl	11450
samp713	15	Over	3	DGNControl	11450
samp714	8	Over	3	DGNControl	11450
samp715	5	Over	3	DGNControl	11450
samp716	59	Over	3	DGNControl	11450
samp717	7	Over	3	DGNControl	11450
samp718	5	Over	3	DGNControl	11450
samp719	12	Over	3	DGNControl	11450
samp720	16	Over	3	DGNControl	11450
samp721	9	Over	3	DGNControl	11450
samp722	22	Over	3	DGNControl	11450
samp723	15	Over	3	DGNControl	11450
samp724	5	Over	3	DGNControl	11450
samp725	28	Over	3	DGNControl	11450
samp726	27	Over	3	DGNControl	11450
samp727	113	Over	3	DGNControl	11450
samp728	13	Over	3	DGNControl	11450
samp729	20	Over	3	DGNControl	11450
samp730	51	Over	3	DGNControl	11450
samp731	25	Over	3	DGNControl	11450
samp732	11	Over	3	DGNControl	11450
samp733	12	Over	3	DGNControl	11450
samp734	19	Over	3	DGNControl	11450
samp735	33	Over	3	DGNControl	11450
samp736	43	Over	3	DGNControl	11450
samp737	22	Over	3	DGNControl	11450
samp738	12	Over	3	DGNControl	11450
samp739	22	Over	3	DGNControl	11450
samp740	29	Over	3	DGNControl	11450
samp741	130	Over	3	DGNControl	11450
samp742	10	Over	3	DGNControl	11450
samp743	15	Over	3	DGNControl	11450
samp744	49	Over	3	DGNControl	11450
samp745	70	Over	3	DGNControl	11450
samp746	11	Over	3	DGNControl	11450
samp747	7	Over	3	DGNControl	11450
samp748	15	Over	3	DGNControl	11450
samp749	15	Over	3	DGNControl	11450
samp750	10	Over	3	DGNControl	11450
samp751	4	Over	3	DGNControl	11450
samp752	7	Over	3	DGNControl	11450
samp753	22	Over	3	DGNControl	11450
samp754	10	Over	3	DGNControl	11450
samp755	46	Over	3	DGNControl	11450
samp756	24	Over	3	DGNControl	11450
samp757	23	Over	3	DGNControl	11450
samp758	16	Over	3	DGNControl	11450
samp759	17	Over	3	DGNControl	11450
samp760	19	Over	3	DGNControl	11450
samp761	31	Over	3	DGNControl	11450
samp762	13	Over	3	DGNControl	11450
samp763	24	Over	3	DGNControl	11450
samp764	52	Over	3	DGNControl	11450
samp765	105	Over	3	DGNControl	11450
samp766	28	Over	3	DGNControl	11450
samp767	26	Over	3	DGNControl	11450
samp768	12	Over	3	DGNControl	11450
samp769	35	Over	3	DGNControl	11450
samp770	36	Over	3	DGNControl	11450
samp771	33	Over	3	DGNControl	11450
samp772	21	Over	3	DGNControl	11450
samp773	11	Over	3	DGNControl	11450
samp774	44	Over	3	DGNControl	11450
samp775	15	Over	3	DGNControl	11450
samp776	17	Over	3	DGNControl	11450
samp777	12	Over	3	DGNControl	11450
samp778	4	Over	3	DGNControl	11450
samp779	15	Over	3	DGNControl	11450
samp780	29	Over	3	DGNControl	11450
samp781	44	Over	3	DGNControl	11450
samp782	99	Over	3	DGNControl	11450
samp783	21	Over	3	DGNControl	11450
samp784	25	Over	3	DGNControl	11450
samp785	29	Over	3	DGNControl	11450
samp786	16	Over	3	DGNControl	11450
samp787	22	Over	3	DGNControl	11450
samp788	18	Over	3	DGNControl	11450
samp789	23	Over	3	DGNControl	11450
samp790	22	Over	3	DGNControl	11450
samp791	18	Over	3	DGNControl	11450
samp792	29	Over	3	DGNControl	11450
samp793	30	Over	3	DGNControl	11450
samp794	6	Over	3	DGNControl	11450
samp795	160	Over	3	DGNControl	11450
samp796	72	Over	3	DGNControl	11450
samp797	17	Over	3	DGNControl	11450
samp798	10	Over	3	DGNControl	11450
samp799	8	Over	3	DGNControl	11450
samp800	6	Over	3	DGNControl	11450
samp801	18	Over	3	DGNControl	11450
samp802	46	Over	3	DGNControl	11450
samp803	19	Over	3	DGNControl	11450
samp804	24	Over	3	DGNControl	11450
samp805	55	Over	3	DGNControl	11450
samp806	13	Over	3	DGNControl	11450
samp807	10	Over	3	DGNControl	11450
samp808	197	Over	3	DGNControl	11450
samp809	15	Over	3	DGNControl	11450
samp810	12	Over	3	DGNControl	11450
samp811	33	Over	3	DGNControl	11450
samp812	9	Over	3	DGNControl	11450
samp813	8	Over	3	DGNControl	11450
samp814	18	Over	3	DGNControl	11450
samp815	6	Over	3	DGNControl	11450
samp816	54	Over	3	DGNControl	11450
samp817	23	Over	3	DGNControl	11450
samp818	15	Over	3	DGNControl	11450
samp819	24	Over	3	DGNControl	11450
samp820	101	Over	3	DGNControl	11450
samp821	17	Over	3	DGNControl	11450
samp822	13	Over	3	DGNControl	11450
samp823	58	Over	3	DGNControl	11450
samp824	26	Over	3	DGNControl	11450
samp825	11	Over	3	DGNControl	11450
samp826	35	Over	3	DGNControl	11450
samp827	31	Over	3	DGNControl	11450
samp828	14	Over	3	DGNControl	11450
samp829	59	Over	3	DGNControl	11450
samp830	2	Over	3	DGNControl	11450
samp831	9	Over	3	DGNControl	11450
samp832	2	Over	3	DGNControl	11450
samp833	13	Over	3	DGNControl	11450
samp834	13	Over	3	DGNControl	11450
samp835	9	Over	3	DGNControl	11450
samp836	6	Over	3	DGNControl	11450
samp837	18	Over	3	DGNControl	11450
samp838	8	Over	3	DGNControl	11450
samp839	16	Over	3	DGNControl	11450
samp840	17	Over	3	DGNControl	11450
samp841	29	Over	3	DGNControl	11450
samp842	12	Over	3	DGNControl	11450
samp843	56	Over	3	DGNControl	11450
samp844	21	Over	3	DGNControl	11450
samp845	58	Over	3	DGNControl	11450
samp846	17	Over	3	DGNControl	11450
samp847	14	Over	3	DGNControl	11450
samp848	7	Over	3	DGNControl	11450
samp849	13	Over	3	DGNControl	11450
samp850	26	Over	3	DGNControl	11450
samp851	102	Over	3	DGNControl	11450
samp852	17	Over	3	DGNControl	11450
samp853	18	Over	3	DGNControl	11450
samp854	94	Over	3	DGNControl	11450
samp855	10	Over	3	DGNControl	11450
samp856	13	Over	3	DGNControl	11450
samp857	63	Over	3	DGNControl	11450
samp858	5	Over	3	DGNControl	11450
samp859	9	Over	3	DGNControl	11450
samp860	24	Over	3	DGNControl	11450
samp861	23	Over	3	DGNControl	11450
samp862	23	Over	3	DGNControl	11450
samp863	23	Over	3	DGNControl	11450
samp864	16	Over	3	DGNControl	11450
samp865	14	Over	3	DGNControl	11450
samp866	8	Over	3	DGNControl	11450
samp867	10	Over	3	DGNControl	11450
samp868	11	Over	3	DGNControl	11450
samp869	41	Over	3	DGNControl	11450
samp870	10	Over	3	DGNControl	11450
samp871	16	Over	3	DGNControl	11450
samp872	13	Over	3	DGNControl	11450
samp873	8	Over	3	DGNControl	11450
samp874	58	Over	3	DGNControl	11450
samp875	17	Over	3	DGNControl	11450
samp876	24	Over	3	DGNControl	11450
samp877	16	Over	3	DGNControl	11450
samp878	29	Over	3	DGNControl	11450
samp879	16	Over	3	DGNControl	11450
samp880	15	Over	3	DGNControl	11450
samp881	7	Over	3	DGNControl	11450
samp882	9	Over	3	DGNControl	11450
samp883	14	Over	3	DGNControl	11450
samp884	7	Over	3	DGNControl	11450
samp885	31	Over	3	DGNControl	11450
samp886	15	Over	3	DGNControl	11450
samp887	9	Over	3	DGNControl	11450
samp888	14	Over	3	DGNControl	11450
samp889	25	Over	3	DGNControl	11450
samp890	23	Over	3	DGNControl	11450
samp891	13	Over	3	DGNControl	11450
samp892	10	Over	3	DGNControl	11450
samp893	7	Over	3	DGNControl	11450
samp894	8	Over	3	DGNControl	11450
samp895	24	Over	3	DGNControl	11450
samp896	21	Over	3	DGNControl	11450
samp897	12	Over	3	DGNControl	11450
samp898	2	Over	3	DGNControl	11450
samp899	30	Over	3	DGNControl	11450
samp900	222	Over	3	RDCase	11450
samp901	9	Over	3	RDCase	11450
samp902	82	Over	3	RDControl	11450
samp903	45	Over	3	RDControl	11450
samp904	43	Over	3	RDCase	11450
samp905	20	Over	3	RDCase	11450
samp906	55	Over	3	RDCase	11450
samp907	28	Over	3	RDControl	11450
samp908	50	Over	3	RDControl	11450
samp909	34	Over	3	RDCase	11450
samp910	61	Over	3	RDCase	11450
samp911	88	Over	3	RDCase	11450
samp912	39	Over	3	RDCase	11450
samp913	71	Over	3	RDCase	11450
samp914	82	Over	3	RDCase	11450
samp915	72	Over	3	RDCase	11450
samp916	101	Over	3	RDCase	11450
samp917	60	Over	3	RDCase	11450
samp918	49	Over	3	RDControl	11450
samp919	101	Over	3	RDCase	11450
samp920	58	Over	3	RDCase	11450
samp921	49	Over	3	RDCase	11450
samp922	122	Over	3	RDCase	11450
samp923	71	Over	3	RDCase	11450
samp924	66	Over	3	RDCase	11450
samp925	73	Over	3	RDCase	11450
samp926	132	Over	3	RDCase	11450
samp927	52	Over	3	RDControl	11450
samp928	178	Over	3	RDControl	11450
samp929	85	Over	3	RDCase	11450
samp930	206	Over	3	RDCase	11450
samp931	88	Over	3	RDCase	11450
samp932	6	Over	3	RDCase	11450
samp933	50	Over	3	RDControl	11450
samp934	148	Over	3	RDControl	11450
samp935	100	Over	3	RDCase	11450
samp936	54	Over	3	RDCase	11450
samp937	45	Over	3	RDControl	11450
samp938	147	Over	3	RDControl	11450
samp939	146	Over	3	RDCase	11450
samp940	175	Over	3	RDCase	11450
samp941	119	Over	3	RDCase	11450
samp942	93	Over	3	RDControl	11450
samp943	185	Over	3	RDControl	11450
samp944	206	Over	3	RDCase	11450
samp945	83	Over	3	RDControl	11450
samp946	37	Over	3	RDCase	11450
samp947	208	Over	3	RDCase	11450
samp948	184	Over	3	RDCase	11450
samp949	129	Over	3	RDControl	11450
samp950	122	Over	3	RDCase	11450
samp951	199	Over	3	RDControl	11450
samp952	191	Over	3	RDCase	11450
samp953	208	Over	3	RDControl	11450
samp954	93	Over	3	RDControl	11450
samp955	17	Over	3	RDControl	11450
samp956	21	Over	3	RDCase	11450
samp957	213	Over	3	RDControl	11450
samp958	172	Over	3	RDControl	11450
samp959	115	Over	3	RDControl	11450
samp1	27	Under	3	DGNControl	12113
samp2	6	Under	3	DGNControl	12113
samp3	19	Under	3	DGNControl	12113
samp4	32	Under	3	DGNControl	12113
samp5	13	Under	3	DGNControl	12113
samp6	78	Under	3	DGNControl	12113
samp7	21	Under	3	DGNControl	12113
samp8	14	Under	3	DGNControl	12113
samp9	13	Under	3	DGNControl	12113
samp10	5	Under	3	DGNControl	12113
samp11	9	Under	3	DGNControl	12113
samp12	25	Under	3	DGNControl	12113
samp13	32	Under	3	DGNControl	12113
samp14	9	Under	3	DGNControl	12113
samp15	4	Under	3	DGNControl	12113
samp16	7	Under	3	DGNControl	12113
samp17	40	Under	3	DGNControl	12113
samp18	25	Under	3	DGNControl	12113
samp19	31	Under	3	DGNControl	12113
samp20	10	Under	3	DGNControl	12113
samp21	41	Under	3	DGNControl	12113
samp22	13	Under	3	DGNControl	12113
samp23	13	Under	3	DGNControl	12113
samp24	21	Under	3	DGNControl	12113
samp25	16	Under	3	DGNControl	12113
samp26	6	Under	3	DGNControl	12113
samp27	17	Under	3	DGNControl	12113
samp28	32	Under	3	DGNControl	12113
samp29	20	Under	3	DGNControl	12113
samp30	32	Under	3	DGNControl	12113
samp31	36	Under	3	DGNControl	12113
samp32	41	Under	3	DGNControl	12113
samp33	11	Under	3	DGNControl	12113
samp34	37	Under	3	DGNControl	12113
samp35	30	Under	3	DGNControl	12113
samp36	23	Under	3	DGNControl	12113
samp37	15	Under	3	DGNControl	12113
samp38	7	Under	3	DGNControl	12113
samp39	11	Under	3	DGNControl	12113
samp40	6	Under	3	DGNControl	12113
samp41	9	Under	3	DGNControl	12113
samp42	22	Under	3	DGNControl	12113
samp43	14	Under	3	DGNControl	12113
samp44	7	Under	3	DGNControl	12113
samp45	30	Under	3	DGNControl	12113
samp46	46	Under	3	DGNControl	12113
samp47	5	Under	3	DGNControl	12113
samp48	8	Under	3	DGNControl	12113
samp49	13	Under	3	DGNControl	12113
samp50	13	Under	3	DGNControl	12113
samp51	7	Under	3	DGNControl	12113
samp52	29	Under	3	DGNControl	12113
samp53	12	Under	3	DGNControl	12113
samp54	17	Under	3	DGNControl	12113
samp55	51	Under	3	DGNControl	12113
samp56	4	Under	3	DGNControl	12113
samp57	6	Under	3	DGNControl	12113
samp58	7	Under	3	DGNControl	12113
samp59	10	Under	3	DGNControl	12113
samp60	10	Under	3	DGNControl	12113
samp61	32	Under	3	DGNControl	12113
samp62	14	Under	3	DGNControl	12113
samp63	22	Under	3	DGNControl	12113
samp64	26	Under	3	DGNControl	12113
samp65	9	Under	3	DGNControl	12113
samp66	7	Under	3	DGNControl	12113
samp67	5	Under	3	DGNControl	12113
samp68	22	Under	3	DGNControl	12113
samp69	6	Under	3	DGNControl	12113
samp70	24	Under	3	DGNControl	12113
samp71	1	Under	3	DGNControl	12113
samp72	17	Under	3	DGNControl	12113
samp73	48	Under	3	DGNControl	12113
samp74	44	Under	3	DGNControl	12113
samp75	28	Under	3	DGNControl	12113
samp76	6	Under	3	DGNControl	12113
samp77	13	Under	3	DGNControl	12113
samp78	36	Under	3	DGNControl	12113
samp79	10	Under	3	DGNControl	12113
samp80	13	Under	3	DGNControl	12113
samp81	14	Under	3	DGNControl	12113
samp82	42	Under	3	DGNControl	12113
samp83	23	Under	3	DGNControl	12113
samp84	26	Under	3	DGNControl	12113
samp85	18	Under	3	DGNControl	12113
samp86	27	Under	3	DGNControl	12113
samp87	14	Under	3	DGNControl	12113
samp88	5	Under	3	DGNControl	12113
samp89	8	Under	3	DGNControl	12113
samp90	34	Under	3	DGNControl	12113
samp91	5	Under	3	DGNControl	12113
samp92	41	Under	3	DGNControl	12113
samp93	52	Under	3	DGNControl	12113
samp94	20	Under	3	DGNControl	12113
samp95	13	Under	3	DGNControl	12113
samp96	15	Under	3	DGNControl	12113
samp97	108	Under	3	DGNControl	12113
samp98	9	Under	3	DGNControl	12113
samp99	29	Under	3	DGNControl	12113
samp100	23	Under	3	DGNControl	12113
samp101	14	Under	3	DGNControl	12113
samp102	19	Under	3	DGNControl	12113
samp103	9	Under	3	DGNControl	12113
samp104	20	Under	3	DGNControl	12113
samp105	9	Under	3	DGNControl	12113
samp106	27	Under	3	DGNControl	12113
samp107	16	Under	3	DGNControl	12113
samp108	13	Under	3	DGNControl	12113
samp109	22	Under	3	DGNControl	12113
samp110	11	Under	3	DGNControl	12113
samp111	4	Under	3	DGNControl	12113
samp112	3	Under	3	DGNControl	12113
samp113	13	Under	3	DGNControl	12113
samp114	3	Under	3	DGNControl	12113
samp115	9	Under	3	DGNControl	12113
samp116	9	Under	3	DGNControl	12113
samp117	8	Under	3	DGNControl	12113
samp118	8	Under	3	DGNControl	12113
samp119	2	Under	3	DGNControl	12113
samp120	7	Under	3	DGNControl	12113
samp121	15	Under	3	DGNControl	12113
samp122	22	Under	3	DGNControl	12113
samp123	19	Under	3	DGNControl	12113
samp124	25	Under	3	DGNControl	12113
samp125	13	Under	3	DGNControl	12113
samp126	16	Under	3	DGNControl	12113
samp127	10	Under	3	DGNControl	12113
samp128	22	Under	3	DGNControl	12113
samp129	6	Under	3	DGNControl	12113
samp130	18	Under	3	DGNControl	12113
samp131	28	Under	3	DGNControl	12113
samp132	15	Under	3	DGNControl	12113
samp133	9	Under	3	DGNControl	12113
samp134	32	Under	3	DGNControl	12113
samp135	18	Under	3	DGNControl	12113
samp136	17	Under	3	DGNControl	12113
samp137	31	Under	3	DGNControl	12113
samp138	12	Under	3	DGNControl	12113
samp139	10	Under	3	DGNControl	12113
samp140	23	Under	3	DGNControl	12113
samp141	21	Under	3	DGNControl	12113
samp142	6	Under	3	DGNControl	12113
samp143	20	Under	3	DGNControl	12113
samp144	6	Under	3	DGNControl	12113
samp145	23	Under	3	DGNControl	12113
samp146	16	Under	3	DGNControl	12113
samp147	19	Under	3	DGNControl	12113
samp148	10	Under	3	DGNControl	12113
samp149	14	Under	3	DGNControl	12113
samp150	12	Under	3	DGNControl	12113
samp151	14	Under	3	DGNControl	12113
samp152	6	Under	3	DGNControl	12113
samp153	7	Under	3	DGNControl	12113
samp154	13	Under	3	DGNControl	12113
samp155	13	Under	3	DGNControl	12113
samp156	18	Under	3	DGNControl	12113
samp157	21	Under	3	DGNControl	12113
samp158	50	Under	3	DGNControl	12113
samp159	25	Under	3	DGNControl	12113
samp160	41	Under	3	DGNControl	12113
